order_id,customer_id,order_date,status
68,50.0,2025-01-08 13:29:21,DELIVERED
69,-1.0,2026-01-05 00:05:04,SHIPPED
70,357.0,,DELIVERED
71,487.0,2026-07-07 01:02:23,DELIVERED
72,91.0,,PLACED
73,357.0,2025-03-06 03:11:59,PLACED
74,310.0,,CANCELLED
75,4.0,2026-07-06 16:41:17,RETURNED
76,270.0,,CANCELLED
77,84.0,,RETURNED
78,415.0,,CANCELLED
79,30.0,,RETURNED
80,260.0,,RETURNED
81,227.0,,SHIPPED
82,253.0,,DELIVERED
83,278.0,2024-02-11 19:15:27,CANCELLED
84,494.0,2026-09-02 15:47:14,RETURNED
85,148.0,,RETURNED
86,467.0,,CANCELLED
87,-1.0,,PLACED
88,-1.0,,DELIVERED
89,191.0,,SHIPPED
90,38.0,2026-03-02 07:49:45,PLACED
91,410.0,2026-07-01 02:11:10,SHIPPED
92,3.0,,RETURNED
93,105.0,,SHIPPED
94,350.0,,RETURNED
95,269.0,,RETURNED
96,367.0,,SHIPPED
97,217.0,2024-01-09 13:52:17,CANCELLED
98,369.0,,SHIPPED
99,-1.0,,RETURNED
100,379.0,,DELIVERED
101,108.0,2026-02-04 10:33:09,SHIPPED
102,413.0,,PLACED
103,378.0,2026-10-01 02:32:32,SHIPPED
104,103.0,2025-04-09 13:36:44,PLACED
105,321.0,,CANCELLED
106,-1.0,2026-04-04 14:32:21,SHIPPED
107,213.0,,RETURNED
108,238.0,2026-02-02 00:05:47,CANCELLED
109,207.0,,CANCELLED
110,91.0,2024-04-12 10:18:55,CANCELLED
111,238.0,,DELIVERED
112,288.0,,CANCELLED
113,80.0,,DELIVERED
114,73.0,2024-12-12 00:12:21,CANCELLED
115,196.0,,PLACED
116,201.0,,CANCELLED
117,492.0,,PLACED
118,235.0,,SHIPPED
119,475.0,,SHIPPED
120,490.0,,SHIPPED
121,89.0,2025-08-11 11:02:45,RETURNED
122,110.0,2025-03-03 07:44:18,PLACED
123,376.0,2025-06-11 06:01:41,RETURNED
124,39.0,,RETURNED
125,74.0,,DELIVERED
126,360.0,,RETURNED
127,105.0,2026-02-02 23:24:12,DELIVERED
128,214.0,,CANCELLED
129,378.0,,SHIPPED
130,414.0,,PLACED
131,293.0,,RETURNED
132,416.0,,PLACED
133,93.0,,RETURNED
134,-1.0,,CANCELLED
135,36.0,,RETURNED
136,240.0,2024-10-11 21:59:14,PLACED
137,110.0,,DELIVERED
138,71.0,,RETURNED
139,125.0,,PLACED
140,69.0,2025-04-07 06:58:28,PLACED
141,281.0,,PLACED
142,136.0,,CANCELLED
143,266.0,,CANCELLED
144,179.0,,DELIVERED
145,342.0,,RETURNED
146,202.0,2025-10-07 20:57:12,PLACED
147,-1.0,,SHIPPED
148,473.0,,RETURNED
149,438.0,2026-09-01 00:27:40,CANCELLED
150,35.0,,SHIPPED
151,447.0,2025-08-12 03:59:27,PLACED
152,12.0,,SHIPPED
153,399.0,,DELIVERED
154,-1.0,2026-12-03 17:52:01,CANCELLED
155,142.0,,SHIPPED
156,30.0,2026-08-06 11:00:37,PLACED
157,296.0,2025-07-04 10:40:04,SHIPPED
158,352.0,,PLACED
159,75.0,2025-05-07 03:01:13,SHIPPED
160,60.0,,CANCELLED
161,210.0,,PLACED
162,59.0,2026-09-02 14:25:00,PLACED
163,60.0,,SHIPPED
164,468.0,,PLACED
165,229.0,2025-09-11 02:22:47,RETURNED
166,390.0,,RETURNED
167,383.0,,RETURNED
168,99.0,,RETURNED
169,7.0,,DELIVERED
170,398.0,2024-06-11 17:24:03,DELIVERED
171,91.0,2026-10-05 15:09:25,RETURNED
172,350.0,,DELIVERED
173,-1.0,2024-03-08 22:00:58,SHIPPED
174,77.0,,PLACED
175,431.0,,DELIVERED
176,496.0,2025-02-11 00:18:52,PLACED
177,415.0,,SHIPPED
178,367.0,2025-10-08 08:57:04,SHIPPED
179,399.0,2026-04-04 20:21:17,PLACED
180,398.0,2026-03-03 21:15:50,PLACED
181,73.0,2026-04-05 12:39:45,DELIVERED
182,282.0,2025-11-12 18:14:34,DELIVERED
183,391.0,2026-05-02 18:36:12,PLACED
184,133.0,,SHIPPED
185,14.0,2025-02-05 13:15:03,PLACED
186,217.0,2026-08-06 07:16:43,CANCELLED
187,119.0,2025-02-12 08:33:50,SHIPPED
188,307.0,2025-12-09 16:08:09,PLACED
189,221.0,2025-12-01 18:47:01,CANCELLED
190,117.0,,RETURNED
191,333.0,,DELIVERED
192,134.0,2025-10-05 09:12:27,PLACED
193,114.0,,PLACED
194,128.0,,DELIVERED
195,465.0,,RETURNED
196,469.0,,CANCELLED
197,458.0,,DELIVERED
198,227.0,,DELIVERED
199,191.0,2024-11-10 10:51:15,SHIPPED
200,129.0,,DELIVERED
201,237.0,2025-08-07 15:06:44,RETURNED
202,31.0,,RETURNED
203,-1.0,,CANCELLED
204,284.0,,DELIVERED
205,391.0,,CANCELLED
206,-1.0,,PLACED
207,416.0,2024-10-12 13:32:05,PLACED
208,76.0,,PLACED
209,499.0,2026-12-03 23:14:55,PLACED
210,101.0,,PLACED
211,127.0,,DELIVERED
212,41.0,,DELIVERED
213,185.0,,CANCELLED
214,154.0,,PLACED
215,361.0,,CANCELLED
216,94.0,2025-05-10 00:09:41,DELIVERED
217,229.0,2024-01-12 02:37:06,DELIVERED
218,-1.0,,PLACED
219,171.0,,SHIPPED
220,311.0,2024-01-08 06:07:41,CANCELLED
221,473.0,,CANCELLED
222,224.0,,RETURNED
223,33.0,,CANCELLED
224,-1.0,2024-07-11 01:32:31,CANCELLED
225,213.0,,DELIVERED
226,321.0,,PLACED
227,26.0,,CANCELLED
228,64.0,,DELIVERED
229,300.0,,RETURNED
230,35.0,2026-05-02 01:42:00,DELIVERED
231,-1.0,,PLACED
232,163.0,,RETURNED
233,312.0,,DELIVERED
234,332.0,,CANCELLED
235,402.0,,SHIPPED
236,332.0,2025-06-06 06:16:55,CANCELLED
237,351.0,,RETURNED
238,285.0,,CANCELLED
239,490.0,2025-02-12 00:32:02,DELIVERED
240,-1.0,2026-03-05 17:48:11,DELIVERED
241,128.0,2025-07-10 01:02:42,DELIVERED
242,224.0,2024-06-09 01:25:32,RETURNED
243,343.0,,RETURNED
244,467.0,2025-02-03 00:35:26,PLACED
245,35.0,2025-09-01 00:59:25,SHIPPED
246,453.0,2025-12-09 03:46:11,SHIPPED
247,14.0,2025-10-09 05:35:11,CANCELLED
248,420.0,,PLACED
249,46.0,2025-09-01 04:23:43,PLACED
250,323.0,2026-06-06 00:22:54,PLACED
251,436.0,,PLACED
252,121.0,,RETURNED
253,293.0,,RETURNED
254,230.0,,PLACED
255,500.0,,RETURNED
256,258.0,,RETURNED
257,16.0,,RETURNED
258,476.0,2025-01-10 03:54:01,RETURNED
259,71.0,2026-05-05 03:56:42,DELIVERED
260,268.0,2026-04-06 07:39:07,RETURNED
261,226.0,2025-02-09 01:56:18,PLACED
262,277.0,,DELIVERED
263,-1.0,,CANCELLED
264,342.0,,SHIPPED
265,195.0,2026-09-07 09:45:55,CANCELLED
266,47.0,2025-05-03 19:14:27,SHIPPED
267,262.0,2025-01-02 17:40:02,RETURNED
268,139.0,,CANCELLED
269,287.0,2024-12-10 09:43:23,CANCELLED
270,297.0,,CANCELLED
271,341.0,,RETURNED
272,182.0,,PLACED
273,405.0,2025-04-07 04:01:01,CANCELLED
274,23.0,2026-02-02 01:22:41,SHIPPED
275,91.0,2026-07-02 03:23:14,RETURNED
276,286.0,,DELIVERED
277,55.0,,CANCELLED
278,94.0,,RETURNED
279,475.0,2024-12-11 00:17:17,RETURNED
280,193.0,,DELIVERED
281,480.0,,CANCELLED
282,262.0,,PLACED
283,79.0,,SHIPPED
284,82.0,,SHIPPED
285,423.0,,RETURNED
286,-1.0,,SHIPPED
287,137.0,,RETURNED
288,117.0,2026-12-05 17:24:13,SHIPPED
289,133.0,,RETURNED
290,228.0,2025-01-10 03:58:14,PLACED
291,320.0,,PLACED
292,110.0,2026-03-03 10:19:12,SHIPPED
293,184.0,,SHIPPED
294,421.0,,PLACED
295,120.0,,PLACED
296,175.0,,DELIVERED
297,165.0,2024-07-10 23:53:03,DELIVERED
298,400.0,,SHIPPED
299,185.0,2026-03-06 08:21:18,DELIVERED
300,254.0,,PLACED
301,220.0,,SHIPPED
302,357.0,,RETURNED
303,214.0,,CANCELLED
304,460.0,2026-08-05 23:34:19,RETURNED
305,65.0,2025-04-10 18:46:51,RETURNED
306,386.0,,RETURNED
307,490.0,,CANCELLED
308,237.0,2024-01-12 14:39:57,DELIVERED
309,41.0,,PLACED
310,404.0,,SHIPPED
311,471.0,,DELIVERED
312,280.0,2024-01-09 19:15:49,RETURNED
313,413.0,2024-12-11 10:07:43,RETURNED
314,203.0,,DELIVERED
315,477.0,,PLACED
316,168.0,,DELIVERED
317,412.0,2025-09-12 09:07:52,RETURNED
318,70.0,2026-09-06 09:46:14,PLACED
319,433.0,,DELIVERED
320,127.0,2025-08-07 10:14:17,PLACED
321,180.0,,CANCELLED
322,350.0,,RETURNED
323,276.0,,CANCELLED
324,107.0,,SHIPPED
325,52.0,,DELIVERED
326,307.0,2024-04-10 21:57:21,PLACED
327,13.0,,DELIVERED
328,414.0,,RETURNED
329,129.0,2026-10-01 09:07:12,CANCELLED
330,193.0,2026-04-06 23:42:13,RETURNED
331,315.0,2026-05-04 11:52:08,PLACED
332,168.0,,PLACED
333,420.0,,CANCELLED
334,443.0,2025-02-10 16:41:14,DELIVERED
335,276.0,,DELIVERED
336,394.0,,RETURNED
337,413.0,,SHIPPED
338,439.0,,CANCELLED
339,449.0,,SHIPPED
340,395.0,2024-02-11 10:35:14,PLACED
341,56.0,,RETURNED
342,178.0,2026-01-04 11:18:59,CANCELLED
343,83.0,,SHIPPED
344,151.0,,CANCELLED
345,220.0,,CANCELLED
346,160.0,,RETURNED
347,35.0,,SHIPPED
348,144.0,,DELIVERED
349,467.0,,DELIVERED
350,274.0,,PLACED
351,4.0,,PLACED
352,56.0,,CANCELLED
353,247.0,2026-10-05 19:38:20,SHIPPED
354,101.0,,RETURNED
355,452.0,2025-08-09 03:38:16,PLACED
356,477.0,2024-02-12 21:20:41,CANCELLED
357,406.0,,CANCELLED
358,39.0,2024-07-08 18:32:21,SHIPPED
359,28.0,,CANCELLED
360,176.0,,RETURNED
361,374.0,,PLACED
362,237.0,,SHIPPED
363,189.0,2025-12-09 23:47:00,SHIPPED
364,159.0,,SHIPPED
365,258.0,,DELIVERED
366,-1.0,,DELIVERED
367,157.0,2026-09-07 10:20:19,CANCELLED
368,174.0,,PLACED
369,58.0,,CANCELLED
370,147.0,2025-06-07 04:00:38,CANCELLED
371,350.0,,PLACED
372,231.0,2025-04-08 13:44:52,SHIPPED
373,125.0,2025-06-08 11:30:23,SHIPPED
374,251.0,2026-11-05 07:39:36,RETURNED
375,276.0,,PLACED
376,460.0,,RETURNED
377,32.0,2025-06-04 20:13:29,CANCELLED
378,493.0,,DELIVERED
379,366.0,,RETURNED
380,406.0,,RETURNED
381,258.0,2026-04-02 06:48:28,SHIPPED
382,170.0,,PLACED
383,19.0,2026-08-01 01:50:03,PLACED
384,264.0,,CANCELLED
385,243.0,,PLACED
386,432.0,2025-09-12 20:49:35,DELIVERED
387,131.0,,DELIVERED
388,134.0,,RETURNED
389,108.0,,PLACED
390,244.0,2025-09-01 10:45:16,RETURNED
391,-1.0,,DELIVERED
392,124.0,,RETURNED
393,234.0,2025-11-05 19:41:52,DELIVERED
394,448.0,,RETURNED
395,291.0,,RETURNED
396,264.0,,RETURNED
397,32.0,,CANCELLED
398,297.0,,PLACED
399,141.0,2026-12-02 12:53:08,DELIVERED
400,193.0,,RETURNED
401,277.0,2026-02-04 11:21:38,DELIVERED
402,90.0,,RETURNED
403,333.0,2024-09-08 22:22:30,RETURNED
404,121.0,,SHIPPED
405,500.0,,RETURNED
406,-1.0,2025-10-02 13:16:56,SHIPPED
407,484.0,2025-01-03 04:10:40,SHIPPED
408,265.0,2025-09-01 01:16:30,RETURNED
409,286.0,,PLACED
410,23.0,,SHIPPED
411,90.0,,RETURNED
412,198.0,2024-11-09 05:20:05,PLACED
413,-1.0,2026-03-04 07:09:37,RETURNED
414,344.0,,CANCELLED
415,367.0,,PLACED
416,419.0,,PLACED
417,148.0,,RETURNED
418,149.0,,PLACED
419,302.0,,CANCELLED
420,142.0,2025-01-07 23:35:06,RETURNED
421,329.0,,CANCELLED
422,444.0,2025-04-04 23:00:39,PLACED
423,-1.0,,PLACED
424,235.0,,SHIPPED
425,2.0,,DELIVERED
426,488.0,,PLACED
427,-1.0,,CANCELLED
428,222.0,,CANCELLED
429,138.0,,CANCELLED
430,470.0,2026-07-06 10:33:16,PLACED
431,361.0,,SHIPPED
432,-1.0,,DELIVERED
433,52.0,,RETURNED
434,138.0,,RETURNED
435,-1.0,2026-06-03 13:08:38,SHIPPED
436,221.0,2024-02-11 10:08:10,RETURNED
437,73.0,,RETURNED
438,319.0,,CANCELLED
439,-1.0,,CANCELLED
440,286.0,2026-06-03 18:16:59,RETURNED
441,61.0,,CANCELLED
442,401.0,,DELIVERED
443,412.0,2025-08-10 08:47:13,CANCELLED
444,433.0,2026-11-02 12:07:10,CANCELLED
445,12.0,2025-06-04 00:21:53,PLACED
446,483.0,2025-07-12 06:34:23,DELIVERED
447,233.0,,RETURNED
448,287.0,,PLACED
449,155.0,2025-01-03 16:59:13,PLACED
450,390.0,2024-10-12 23:11:48,DELIVERED
451,479.0,,CANCELLED
452,185.0,2025-09-02 19:38:51,PLACED
453,236.0,,PLACED
454,344.0,,CANCELLED
455,309.0,,RETURNED
456,345.0,2025-10-08 17:23:32,SHIPPED
457,144.0,2024-06-12 07:34:06,CANCELLED
458,482.0,,SHIPPED
459,73.0,,RETURNED
460,301.0,2026-09-04 23:02:12,DELIVERED
461,370.0,2024-09-12 00:27:54,SHIPPED
462,54.0,,DELIVERED
463,191.0,,DELIVERED
464,223.0,,RETURNED
465,73.0,,CANCELLED
466,-1.0,2025-09-07 15:47:45,PLACED
467,33.0,2024-11-09 17:13:37,DELIVERED
468,210.0,,SHIPPED
469,109.0,,CANCELLED
470,91.0,,RETURNED
471,168.0,2025-01-08 18:43:24,DELIVERED
472,3.0,,RETURNED
473,94.0,,CANCELLED
474,124.0,2024-06-10 23:29:13,PLACED
475,200.0,,DELIVERED
476,4.0,,DELIVERED
477,483.0,,PLACED
478,47.0,,PLACED
479,313.0,2024-03-11 18:07:52,PLACED
480,418.0,,CANCELLED
481,42.0,,DELIVERED
482,117.0,2024-07-10 06:44:49,CANCELLED
483,28.0,,PLACED
484,17.0,2024-08-11 18:47:36,RETURNED
485,161.0,,CANCELLED
486,132.0,,PLACED
487,450.0,,RETURNED
488,365.0,,SHIPPED
489,409.0,2026-04-01 12:59:58,RETURNED
490,285.0,2025-02-07 02:00:29,CANCELLED
491,177.0,,CANCELLED
492,393.0,2025-06-07 21:44:05,PLACED
493,492.0,,SHIPPED
494,243.0,2025-04-12 07:15:34,RETURNED
495,43.0,,PLACED
496,19.0,,DELIVERED
497,397.0,2024-06-10 23:24:29,SHIPPED
498,351.0,,DELIVERED
499,110.0,,DELIVERED
500,225.0,2026-08-02 23:24:02,SHIPPED
501,173.0,,RETURNED
502,31.0,,RETURNED
503,-1.0,2024-07-10 13:43:28,SHIPPED
504,302.0,2024-05-10 01:37:08,DELIVERED
505,457.0,2025-02-05 16:24:23,SHIPPED
506,281.0,,SHIPPED
507,196.0,,DELIVERED
508,208.0,,DELIVERED
509,172.0,,DELIVERED
510,361.0,,RETURNED
511,172.0,2024-11-08 00:43:17,CANCELLED
512,82.0,2024-11-10 11:21:28,PLACED
513,-1.0,2025-01-11 03:44:33,DELIVERED
514,-1.0,,DELIVERED
515,-1.0,2024-03-08 07:32:33,PLACED
516,456.0,,PLACED
517,237.0,,PLACED
518,308.0,,DELIVERED
519,413.0,2025-01-04 21:24:18,CANCELLED
520,28.0,2025-05-12 11:52:17,PLACED
521,208.0,2026-06-02 07:14:53,SHIPPED
522,162.0,,PLACED
523,350.0,,PLACED
524,342.0,,DELIVERED
525,402.0,,PLACED
526,6.0,2026-03-07 17:48:02,PLACED
527,41.0,,SHIPPED
528,465.0,2024-10-12 06:38:24,RETURNED
529,133.0,,DELIVERED
530,17.0,,CANCELLED
531,52.0,2026-09-02 13:25:09,SHIPPED
532,238.0,,DELIVERED
533,363.0,,PLACED
534,468.0,2024-07-08 06:43:09,PLACED
535,-1.0,,RETURNED
536,111.0,,PLACED
537,105.0,2024-05-12 23:59:12,PLACED
538,143.0,2025-09-06 15:20:38,SHIPPED
539,-1.0,,DELIVERED
540,33.0,,RETURNED
541,466.0,,DELIVERED
542,451.0,,RETURNED
543,184.0,,DELIVERED
544,352.0,2025-04-12 10:08:16,DELIVERED
545,199.0,,CANCELLED
546,292.0,,PLACED
547,204.0,,RETURNED
548,31.0,,CANCELLED
549,245.0,2025-08-12 03:44:20,SHIPPED
550,246.0,,SHIPPED
551,367.0,,SHIPPED
552,292.0,2026-04-03 18:20:31,DELIVERED
553,442.0,,CANCELLED
554,235.0,,SHIPPED
555,172.0,2024-02-11 17:53:54,DELIVERED
556,-1.0,,CANCELLED
557,161.0,2026-11-03 06:02:22,SHIPPED
558,147.0,,SHIPPED
559,299.0,,RETURNED
560,360.0,,SHIPPED
561,158.0,,PLACED
562,378.0,,CANCELLED
563,430.0,,PLACED
564,327.0,,CANCELLED
565,262.0,,PLACED
566,46.0,,SHIPPED
567,316.0,2025-12-05 03:51:41,DELIVERED
568,491.0,2025-07-11 05:53:56,DELIVERED
569,387.0,,RETURNED
570,231.0,,SHIPPED
571,45.0,,CANCELLED
572,160.0,,SHIPPED
573,215.0,2026-08-05 09:12:39,PLACED
574,453.0,,DELIVERED
575,267.0,,CANCELLED
576,-1.0,2025-07-12 23:37:55,PLACED
577,465.0,,DELIVERED
578,432.0,,RETURNED
579,4.0,2024-03-11 03:09:00,SHIPPED
580,51.0,,SHIPPED
581,35.0,,PLACED
582,268.0,,PLACED
583,352.0,,PLACED
584,396.0,,RETURNED
585,191.0,,RETURNED
586,451.0,2026-09-04 22:49:55,CANCELLED
587,86.0,2025-11-10 21:04:39,RETURNED
588,-1.0,2024-06-12 22:31:48,DELIVERED
589,470.0,2026-04-01 17:10:10,RETURNED
590,440.0,,CANCELLED
591,312.0,,RETURNED
592,246.0,2025-07-04 08:34:22,DELIVERED
593,170.0,,PLACED
594,337.0,2025-01-05 01:30:44,SHIPPED
595,370.0,,PLACED
596,91.0,,RETURNED
597,66.0,,SHIPPED
598,70.0,,DELIVERED
599,46.0,2026-05-02 22:31:52,DELIVERED
600,336.0,2026-01-02 04:16:55,RETURNED
601,383.0,,DELIVERED
602,296.0,2024-10-07 11:36:07,PLACED
603,345.0,,PLACED
604,-1.0,2026-02-07 10:04:46,PLACED
605,142.0,,SHIPPED
606,437.0,,CANCELLED
607,184.0,2025-09-12 13:25:10,PLACED
608,125.0,,SHIPPED
609,258.0,,PLACED
610,209.0,2025-03-04 16:16:38,PLACED
611,177.0,,CANCELLED
612,234.0,2026-06-03 18:15:10,RETURNED
613,50.0,,PLACED
614,-1.0,2025-05-10 17:01:18,RETURNED
615,46.0,,PLACED
616,241.0,2026-10-04 03:35:39,PLACED
617,441.0,,RETURNED
618,112.0,2026-04-03 13:00:54,DELIVERED
619,127.0,,DELIVERED
620,35.0,2025-03-01 06:52:47,SHIPPED
621,291.0,,PLACED
622,215.0,2024-09-10 16:21:45,DELIVERED
623,208.0,,CANCELLED
624,431.0,2025-08-02 11:32:33,PLACED
625,197.0,2024-04-12 16:31:03,SHIPPED
626,44.0,2025-03-06 17:55:21,DELIVERED
627,186.0,2026-05-07 21:22:15,DELIVERED
628,154.0,,CANCELLED
629,201.0,2025-09-09 11:37:01,RETURNED
630,395.0,,CANCELLED
631,-1.0,2025-01-09 16:09:58,CANCELLED
632,86.0,,SHIPPED
633,198.0,2025-06-05 09:38:12,PLACED
634,46.0,2025-04-03 22:25:56,SHIPPED
635,403.0,,DELIVERED
636,482.0,,DELIVERED
637,345.0,,RETURNED
638,326.0,,CANCELLED
639,486.0,,RETURNED
640,51.0,,SHIPPED
641,328.0,,PLACED
642,337.0,2024-05-09 17:42:38,DELIVERED
643,113.0,,SHIPPED
644,455.0,2026-06-02 08:28:25,DELIVERED
645,485.0,2026-06-03 05:14:40,DELIVERED
646,342.0,2024-07-11 19:47:25,SHIPPED
647,126.0,,PLACED
648,415.0,,DELIVERED
649,435.0,,PLACED
650,192.0,2026-02-07 00:28:10,CANCELLED
651,399.0,,RETURNED
652,346.0,2025-02-06 15:46:52,CANCELLED
653,206.0,,DELIVERED
654,370.0,,DELIVERED
655,485.0,,CANCELLED
656,190.0,2024-12-11 07:35:55,DELIVERED
657,202.0,,RETURNED
658,196.0,2025-04-01 19:06:37,SHIPPED
659,464.0,,DELIVERED
660,147.0,,PLACED
661,294.0,2025-10-02 09:33:54,RETURNED
662,470.0,,DELIVERED
663,95.0,,DELIVERED
664,403.0,,CANCELLED
665,155.0,2025-02-11 15:28:29,SHIPPED
666,7.0,,SHIPPED
667,123.0,,PLACED
668,137.0,,DELIVERED
669,27.0,,RETURNED
670,299.0,,SHIPPED
671,482.0,2025-09-06 11:07:07,DELIVERED
672,454.0,2025-05-06 13:28:58,PLACED
673,232.0,2026-10-05 00:44:20,CANCELLED
674,116.0,2025-11-10 10:06:23,PLACED
675,16.0,,PLACED
676,254.0,,SHIPPED
677,73.0,2025-02-01 18:32:22,RETURNED
678,229.0,,DELIVERED
679,163.0,,DELIVERED
680,379.0,2026-08-05 12:19:30,RETURNED
681,409.0,,CANCELLED
682,25.0,,SHIPPED
683,446.0,,PLACED
684,355.0,2026-09-06 10:39:15,SHIPPED
685,114.0,,SHIPPED
686,296.0,2025-01-04 11:10:41,CANCELLED
687,97.0,,DELIVERED
688,467.0,,DELIVERED
689,418.0,2026-11-05 15:42:57,RETURNED
690,-1.0,2024-09-11 17:02:57,DELIVERED
691,333.0,,PLACED
692,13.0,,SHIPPED
693,374.0,,DELIVERED
694,238.0,2025-12-11 04:56:56,PLACED
695,-1.0,,RETURNED
696,355.0,,SHIPPED
697,391.0,,PLACED
698,254.0,2026-05-01 03:53:38,SHIPPED
699,63.0,2026-12-01 06:06:10,DELIVERED
700,364.0,,SHIPPED
701,465.0,,SHIPPED
702,295.0,2024-03-08 16:13:21,SHIPPED
703,177.0,,RETURNED
704,181.0,,SHIPPED
705,466.0,,CANCELLED
706,117.0,,RETURNED
707,309.0,,DELIVERED
708,437.0,,SHIPPED
709,401.0,,CANCELLED
710,219.0,2026-12-06 12:46:38,PLACED
711,241.0,,RETURNED
712,500.0,,CANCELLED
713,311.0,,RETURNED
714,414.0,,CANCELLED
715,20.0,,SHIPPED
716,203.0,,RETURNED
717,114.0,,RETURNED
718,324.0,,CANCELLED
719,342.0,2025-03-06 05:22:37,DELIVERED
720,274.0,2026-03-06 04:04:45,CANCELLED
721,103.0,2026-12-03 16:18:45,SHIPPED
722,75.0,2025-05-03 22:55:49,SHIPPED
723,354.0,2025-05-11 08:22:37,SHIPPED
724,471.0,,PLACED
725,387.0,,SHIPPED
726,178.0,,RETURNED
727,79.0,2025-10-10 21:14:53,SHIPPED
728,92.0,,PLACED
729,194.0,2026-06-03 02:37:15,DELIVERED
730,109.0,,CANCELLED
731,125.0,,CANCELLED
732,443.0,,PLACED
733,273.0,2025-04-06 18:18:18,CANCELLED
734,142.0,,CANCELLED
735,343.0,,DELIVERED
736,396.0,,SHIPPED
737,7.0,,CANCELLED
738,90.0,,DELIVERED
739,340.0,,CANCELLED
740,337.0,,DELIVERED
741,405.0,,DELIVERED
742,292.0,,PLACED
743,189.0,,DELIVERED
744,37.0,,DELIVERED
745,169.0,,PLACED
746,296.0,2025-11-06 18:21:09,SHIPPED
747,303.0,2024-11-07 15:29:19,DELIVERED
748,413.0,2024-03-10 09:33:07,PLACED
749,416.0,2024-12-08 19:05:00,CANCELLED
750,500.0,,RETURNED
751,444.0,,PLACED
752,77.0,,RETURNED
753,125.0,2024-09-10 13:44:19,RETURNED
754,207.0,,CANCELLED
755,-1.0,2026-10-03 03:56:02,CANCELLED
756,111.0,2025-12-08 21:37:34,CANCELLED
757,119.0,2024-12-10 18:40:33,SHIPPED
758,68.0,2024-08-08 14:32:48,PLACED
759,236.0,,RETURNED
760,274.0,,CANCELLED
761,181.0,,SHIPPED
762,482.0,,DELIVERED
763,104.0,2026-01-02 17:19:39,CANCELLED
764,169.0,,RETURNED
765,345.0,,DELIVERED
766,94.0,2025-12-09 16:56:54,SHIPPED
767,62.0,2025-04-01 01:17:31,PLACED
768,397.0,,DELIVERED
769,145.0,,DELIVERED
770,-1.0,,SHIPPED
771,216.0,2025-09-02 00:44:30,DELIVERED
772,159.0,,CANCELLED
773,206.0,,CANCELLED
774,473.0,,CANCELLED
775,418.0,2024-12-11 06:07:00,CANCELLED
776,354.0,2025-03-06 16:51:46,DELIVERED
777,-1.0,,DELIVERED
778,358.0,2024-11-08 15:07:06,RETURNED
779,379.0,2025-05-09 08:24:05,CANCELLED
780,316.0,,PLACED
781,57.0,,DELIVERED
782,71.0,,DELIVERED
783,-1.0,2026-01-04 11:36:13,CANCELLED
784,-1.0,,PLACED
785,83.0,2025-12-12 01:53:25,SHIPPED
786,219.0,,DELIVERED
787,315.0,,RETURNED
